auto_id,quoteid,created_at,stage
24686,2349128,2025-02-03 22:50:00,Change Stage to Requote
24688,2349164,2025-02-03 22:50:18,Change Stage to Created
24689,2348661,2025-02-03 22:50:25,Change Stage to Created
24692,2349131,2025-02-03 22:50:48,Change Stage to Created
24694,2349253,2025-02-03 22:51:04,Change Stage to Requote
24695,2349138,2025-02-03 22:51:12,Change Stage to Created
24700,2349271,2025-02-03 22:52:27,Change Stage to Created
24701,2349300,2025-02-03 22:52:41,Change Stage to Created
24702,2349043,2025-02-03 22:52:48,Change Stage to Created
24709,2348771,2025-02-03 22:54:25,Change Stage to Created
24710,2348782,2025-02-03 22:54:31,Change Stage to Created
24712,2349285,2025-02-03 22:54:47,Change Stage to Created
24716,2348828,2025-02-03 22:55:14,Change Stage to Created
24718,2349236,2025-02-03 22:55:28,Change Stage to Created
24719,2349287,2025-02-03 22:55:41,Change Stage to Created
24722,2349129,2025-02-03 22:56:10,Change Stage to Created
24723,2349196,2025-02-03 22:56:18,Change Stage to Created
24724,2349178,2025-02-03 22:56:35,Change Stage to Created
24725,2348968,2025-02-03 22:57:51,Change Stage to Created
24731,2349094,2025-02-03 22:58:51,Change Stage to Created
24733,2349270,2025-02-03 22:59:07,Change Stage to Created
24734,2349303,2025-02-03 22:59:26,Change Stage to Created
24737,2348967,2025-02-03 23:00:57,Change Stage to Created
24739,2348888,2025-02-03 23:05:05,Change Stage to Created
24740,2348791,2025-02-03 23:05:14,Import CSV - Products
24741,2349085,2025-02-03 23:05:15,Change Stage to Created
24742,2349218,2025-02-03 23:05:22,Change Stage to Created
24743,2349022,2025-02-03 23:05:29,Change Stage to Created
24744,2349278,2025-02-03 23:05:40,Change Stage to Requote
24746,2349058,2025-02-03 23:05:53,Change Stage to Created
24747,2348791,2025-02-03 23:06:16,Delete Product: Penguin Parade - Penguin Plus Entry Ticket
24750,2349003,2025-02-03 23:07:14,Change Stage to Created
24751,2349197,2025-02-03 23:07:19,Change Stage to Created
24752,2349031,2025-02-03 23:07:20,Change Stage to Created
24753,2349168,2025-02-03 23:07:27,Change Stage to Created
24755,2349226,2025-02-03 23:07:40,Change Stage to Created
24756,2349031,2025-02-03 23:08:12,Change Stage to Created
24757,2349268,2025-02-03 23:08:45,Change Stage to Created
24762,2349031,2025-02-03 23:10:48,Change Stage to Created
24764,2349277,2025-02-03 23:14:09,Change Stage to Created
24765,2349031,2025-02-03 23:14:10,Change Stage to Created
24767,2348855,2025-02-03 23:14:26,Change Stage to Requote
24770,2349286,2025-02-03 23:14:55,Change Stage to Created
24771,2349031,2025-02-03 23:15:40,Change Stage to Created
24772,2349259,2025-02-03 23:16:02,Change Stage to Created
24774,2348891,2025-02-03 23:16:14,Change Stage to Requote
24775,2348943,2025-02-03 23:16:20,Change Stage to Requote
24777,2348930,2025-02-03 23:17:17,Change Stage to Created
24778,2349177,2025-02-03 23:18:25,Change Stage to Created
24792,2348679,2025-02-04 00:00:02,Change Stage to Auto Rejected Automatically
24794,2347101,2025-02-04 00:00:02,Change Stage to Auto Rejected Automatically
24796,2347177,2025-02-04 00:00:02,Change Stage to Auto Rejected Automatically
24798,2347388,2025-02-04 00:00:02,Change Stage to Auto Rejected Automatically
24800,2347557,2025-02-04 00:00:02,Change Stage to Auto Rejected Automatically
24802,2348280,2025-02-04 00:00:02,Change Stage to Auto Rejected Automatically
24805,2348710,2025-02-04 00:00:02,Change Stage to Auto Rejected Automatically
24806,2348852,2025-02-04 00:00:02,Change Stage to Auto Rejected Automatically
24807,2348881,2025-02-04 00:00:02,Change Stage to Auto Rejected Automatically
24808,2348893,2025-02-04 00:00:02,Change Stage to Auto Rejected Automatically
24809,2349186,2025-02-04 00:00:02,Change Stage to Auto Rejected Automatically
24815,2348861,2025-02-04 00:22:32,Change Stage to Rejected
24830,2348791,2025-02-04 01:21:43,Change Stage to Created
24831,2348791,2025-02-04 01:23:17,Delete Product: Showboat Return Transfer Within City - Sedan (Max 2 Pax)
24848,2348791,2025-02-04 07:44:16,Delete Product: SHOWBOAT DINNER CRUISE WITH INDIAN SET MENU & SHOW (VIP SEATING)
24849,2348791,2025-02-04 07:44:20,Delete Product: Showboat Return Transfer Within City - Sedan (Max 2 Pax)
24907,2348947,2025-02-04 16:09:20,Change Stage to Auto Rejected
24908,2348883,2025-02-04 16:09:41,Change Stage to Auto Rejected
24909,2348818,2025-02-04 16:10:14,Change Stage to Auto Rejected
24910,2348741,2025-02-04 16:10:19,Change Stage to Auto Rejected
24911,2348660,2025-02-04 16:10:45,Change Stage to Created
24914,2349203,2025-02-04 16:16:24,Change Stage to Rejected
24916,2348808,2025-02-04 16:28:50,Change Stage to Created
24921,2348765,2025-02-04 16:30:03,Change Stage to Created
24924,2348823,2025-02-04 16:30:45,Change Stage to Requote
24925,2348875,2025-02-04 16:30:57,Change Stage to Created
24926,2348841,2025-02-04 16:31:11,Change Stage to Created
24928,2348701,2025-02-04 16:33:42,Change Stage to Created
24936,2348704,2025-02-04 16:34:56,Change Stage to Created
24937,2349005,2025-02-04 16:35:05,Change Stage to Created
24938,2348674,2025-02-04 16:36:30,Change Stage to Created
24940,2349299,2025-02-04 16:36:49,Change Stage to Created
24952,2348635,2025-02-04 17:19:39,Change Stage to Created
24953,2348653,2025-02-04 17:24:48,Change Stage to Created
24954,2348949,2025-02-04 17:26:01,Change Stage to Created
24955,2348949,2025-02-04 17:27:49,Change Stage to Created
24956,2348949,2025-02-04 17:28:20,Change Stage to Rejected
24959,2348882,2025-02-04 17:31:43,Change Stage to Created
24961,2348853,2025-02-04 17:34:15,Change Stage to Created
24962,2349267,2025-02-04 17:36:25,Change Stage to Created
24964,2349182,2025-02-04 17:39:35,Change Stage to Rejected
24965,2348716,2025-02-04 17:39:51,Change Stage to Created
24972,2348944,2025-02-04 17:41:25,Change Stage to Created
24975,2349314,2025-02-04 17:44:25,Change Stage to Created
24982,2349035,2025-02-04 17:51:36,Change Stage to Created
24983,2349035,2025-02-04 17:51:44,Change Stage to Created
24984,2349050,2025-02-04 17:51:58,Change Stage to Created
24985,2348680,2025-02-04 17:52:00,Change Stage to Created
24986,2349077,2025-02-04 17:52:12,Change Stage to Created
24987,2349111,2025-02-04 17:52:22,Change Stage to Created
24988,2349181,2025-02-04 17:52:32,Change Stage to Created
25000,2349154,2025-02-04 18:08:20,Change Stage to Created
25001,2349210,2025-02-04 18:10:49,Change Stage to Created
25002,2349210,2025-02-04 18:10:56,Change Stage to Created
25003,2349188,2025-02-04 18:11:18,Change Stage to Requote
25004,2349210,2025-02-04 18:11:28,Change Stage to Created
25007,2349219,2025-02-04 18:19:42,Change Stage to Created
25008,2349219,2025-02-04 18:19:56,Change Stage to Created
25009,2349308,2025-02-04 18:22:24,Change Stage to Created
25012,2349281,2025-02-04 18:24:27,Change Stage to Created
25013,2348978,2025-02-04 18:25:23,Change Stage to Rejected
25014,2348850,2025-02-04 18:25:37,Change Stage to Created
25015,2348850,2025-02-04 18:25:42,Change Stage to Created
25026,2349262,2025-02-04 18:30:46,Change Stage to Created
25032,2348964,2025-02-04 18:37:38,Change Stage to Created
25033,2348964,2025-02-04 18:37:45,Change Stage to Created
25035,2348964,2025-02-04 18:38:00,Change Stage to Created
25039,2348791,2025-02-04 18:39:28,Delete Product: Scenic World - Ultimate Discovery Pass Entry Ticket
25040,2348791,2025-02-04 18:39:30,Delete Product: Sydney Zoo Entry Tickets
25041,2348791,2025-02-04 18:41:01,Delete Product: City Tour - Vehicle for 08 Hours - SUV
25042,2348791,2025-02-04 18:41:10,Delete Product: Cluster 2: 2 Attraction Pass - (with SEALIFE Aquarium) (Ticket)
25043,2348802,2025-02-04 18:52:44,Change Stage to Created
25044,2348923,2025-02-04 18:55:26,Change Stage to Requote
25045,2348802,2025-02-04 18:56:26,Change Stage to Created
25046,2348923,2025-02-04 18:58:08,Change Stage to Rejected
25052,2349124,2025-02-04 19:21:30,Change Stage to Created
25062,2349093,2025-02-04 19:25:05,Change Stage to Created
25063,2348791,2025-02-04 19:25:37,Delete Product: 4 Parks Pass - General Viewing Entry Ticket
25067,2349235,2025-02-04 19:31:28,Change Stage to Created
25068,2348964,2025-02-04 19:31:58,Change Stage to Rejected
25072,2349180,2025-02-04 19:34:43,Change Stage to Created
25073,2349180,2025-02-04 19:34:49,Change Stage to Created
25081,2349212,2025-02-04 19:45:37,Change Stage to Created
25082,2349212,2025-02-04 19:45:37,Change Stage to Created
25084,2349212,2025-02-04 19:59:49,Change Stage to Rejected
25085,2348654,2025-02-04 20:01:17,Change Stage to Requote
25087,2348662,2025-02-04 20:06:29,Change Stage to Rejected
25088,2349068,2025-02-04 20:11:19,Change Stage to Requote
25091,2349137,2025-02-04 20:17:43,Change Stage to Created
25092,2349137,2025-02-04 20:17:44,Change Stage to Created
25093,2349137,2025-02-04 20:17:44,Change Stage to Created
25094,2349137,2025-02-04 20:19:55,Change Stage to Created
25095,2349229,2025-02-04 20:34:15,Change Stage to Created
25096,2349191,2025-02-04 20:36:10,Change Stage to Rejected
25097,2349229,2025-02-04 20:36:22,Change Stage to Rejected
25098,2348961,2025-02-04 20:42:50,Change Stage to Created
25099,2348961,2025-02-04 20:43:23,Change Stage to Created
25102,2349242,2025-02-04 20:48:52,Change Stage to Created
25103,2349242,2025-02-04 20:50:36,Change Stage to Created
25104,2349125,2025-02-04 20:51:50,Change Stage to Created
25106,2348905,2025-02-04 20:59:59,Change Stage to Created
25107,2348905,2025-02-04 21:02:29,Change Stage to Created
25108,2348905,2025-02-04 21:02:35,Change Stage to Rejected
25109,2348630,2025-02-04 21:10:07,Change Stage to Created
25110,2349251,2025-02-04 21:12:56,Change Stage to Created
25113,2348791,2025-02-04 21:21:32,Delete Product: 4 Parks Pass - Penguin Plus: Entry Ticket
25118,2348697,2025-02-04 21:33:20,Change Stage to Created
25123,2349175,2025-02-04 21:58:21,Change Stage to Created
25124,2349175,2025-02-04 22:04:02,Change Stage to Created
25127,2349086,2025-02-04 22:08:43,Change Stage to Created
25128,2349086,2025-02-04 22:10:22,Change Stage to Rejected
25133,2349011,2025-02-04 22:21:00,Change Stage to Rejected
25171,2348862,2025-02-04 22:50:29,Change Stage to Created
25172,2348862,2025-02-04 22:52:54,Change Stage to Created
25173,2348862,2025-02-04 22:53:01,Change Stage to Rejected
25174,2348862,2025-02-04 23:23:26,Change Stage to Rejected
25179,2348698,2025-02-04 23:31:19,Change Stage to Created
25180,2348698,2025-02-04 23:31:29,Change Stage to Created
25184,2347138,2025-02-05 00:00:01,Change Stage to Auto Rejected Automatically
25187,2347472,2025-02-05 00:00:01,Change Stage to Auto Rejected Automatically
25188,2347493,2025-02-05 00:00:01,Change Stage to Auto Rejected Automatically
25190,2347566,2025-02-05 00:00:01,Change Stage to Auto Rejected Automatically
25191,2347567,2025-02-05 00:00:01,Change Stage to Auto Rejected Automatically
25192,2347569,2025-02-05 00:00:01,Change Stage to Auto Rejected Automatically
25193,2349014,2025-02-05 00:00:02,Change Stage to Auto Rejected Automatically
25194,2349017,2025-02-05 00:00:02,Change Stage to Auto Rejected Automatically
25196,2348696,2025-02-05 00:00:02,Change Stage to On Ground - Changes (Ops) Automatically
25197,2349042,2025-02-05 00:00:02,Change Stage to On Ground - Changes (Ops) Automatically
25198,2348898,2025-02-05 00:02:23,Change Stage to Rejected
25203,2349227,2025-02-05 00:17:13,Change Stage to Created
25239,2348854,2025-02-05 12:41:28,Change Stage to Rejected After Confirmation
25299,2349169,2025-02-05 18:10:44,Change Stage to Created
25300,2349169,2025-02-05 18:10:44,Change Stage to Created
25301,2349169,2025-02-05 18:11:05,Change Stage to Rejected
25302,2349169,2025-02-05 18:11:06,Change Stage to Rejected
25309,2349113,2025-02-05 18:26:55,Change Stage to Created
25310,2349113,2025-02-05 18:28:11,Change Stage to Created
25312,2348712,2025-02-05 18:35:36,Change Stage to Created
25313,2348712,2025-02-05 18:37:03,Change Stage to Created
25323,2349250,2025-02-05 18:52:09,Change Stage to Rejected
25324,2349248,2025-02-05 18:52:35,Change Stage to Rejected
25325,2349248,2025-02-05 18:52:53,Change Stage to Rejected
25326,2349250,2025-02-05 18:53:04,Change Stage to Rejected
25328,2349171,2025-02-05 19:03:43,Change Stage to Rejected
25332,2349142,2025-02-05 19:59:23,Change Stage to Created
25337,2348987,2025-02-05 20:13:16,Change Stage to Rejected
25338,2348987,2025-02-05 20:13:44,Change Stage to Accepted
25341,2348809,2025-02-05 20:22:02,Change Stage to Rejected
25342,2348941,2025-02-05 20:24:41,Change Stage to Created
25343,2348941,2025-02-05 20:27:11,Change Stage to Rejected
25344,2348939,2025-02-05 20:31:13,Change Stage to Rejected
25348,2349183,2025-02-05 20:53:29,Change Stage to Created
25351,2349218,2025-02-05 20:58:40,Change Stage to Created
25352,2349244,2025-02-05 20:58:46,Change Stage to Created
25353,2349164,2025-02-05 20:58:50,Change Stage to Created
25354,2349085,2025-02-05 20:58:56,Change Stage to Created
25355,2349101,2025-02-05 20:59:02,Change Stage to Created
25356,2349043,2025-02-05 20:59:08,Change Stage to Created
25357,2349046,2025-02-05 20:59:13,Change Stage to Created
25358,2348930,2025-02-05 20:59:19,Change Stage to Created
25362,2349253,2025-02-05 21:00:10,Change Stage to Requote
25363,2349243,2025-02-05 21:00:15,Change Stage to Created
25364,2349128,2025-02-05 21:00:21,Change Stage to Requote
25365,2349106,2025-02-05 21:00:28,Change Stage to Requote
25366,2348965,2025-02-05 21:00:33,Change Stage to Requote
25410,2349098,2025-02-05 21:21:47,Change Stage to Created
25411,2349268,2025-02-05 21:23:47,Change Stage to Created
25412,2349142,2025-02-05 21:35:28,Import CSV - Products
25414,2349142,2025-02-05 21:37:55,Change Stage to Created
25449,2347263,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25451,2347286,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25453,2347326,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25457,2347395,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25458,2347412,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25459,2347433,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25462,2348403,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25463,2348407,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25464,2348541,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25465,2348542,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25466,2348672,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25467,2348882,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25468,2348928,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25469,2349033,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25470,2349037,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25471,2349205,2025-02-06 00:00:02,Change Stage to Auto Rejected Automatically
25473,2348685,2025-02-06 00:00:02,Change Stage to On Ground - Changes (Ops) Automatically
25538,2348653,2025-02-06 16:10:16,Change Stage to Created
25545,2349120,2025-02-06 16:36:58,Change Stage to Created
25546,2349312,2025-02-06 16:40:55,Change Stage to Created
25547,2348630,2025-02-06 16:41:12,Change Stage to Created
25549,2349219,2025-02-06 16:43:38,Change Stage to Created
25550,2349093,2025-02-06 16:46:53,Change Stage to Rejected
25552,2349124,2025-02-06 16:48:26,Change Stage to Created
25554,2348654,2025-02-06 16:49:19,Change Stage to Requote
25585,2349120,2025-02-06 18:56:58,Change Stage to Rejected
25590,2349219,2025-02-06 19:03:06,Change Stage to Rejected
25602,2348850,2025-02-06 19:09:42,Change Stage to Created
25646,2349099,2025-02-06 19:37:18,Change Stage to Rejected
25647,2348780,2025-02-06 19:38:32,Change Stage to Rejected
25682,2348864,2025-02-06 20:05:46,Change Stage to Requote
25715,2349280,2025-02-06 21:09:49,Change Stage to Created
25738,2349188,2025-02-06 22:44:47,Change Stage to Requote
25772,2347405,2025-02-07 00:00:02,Change Stage to Auto Rejected Automatically
25775,2348795,2025-02-07 00:00:02,Change Stage to Auto Rejected Automatically
25776,2348806,2025-02-07 00:00:02,Change Stage to Auto Rejected Automatically
25868,2349298,2025-02-07 16:43:54,Change Stage to Created
25870,2349307,2025-02-07 16:50:43,Change Stage to Created
25871,2349307,2025-02-07 16:53:08,Change Stage to Created
25872,2349071,2025-02-07 16:56:19,Change Stage to Created
25873,2349072,2025-02-07 16:56:24,Change Stage to Created
25910,2349013,2025-02-07 21:45:09,Change Stage to Rejected
25916,2349230,2025-02-07 22:11:29,Change Stage to Created
25920,2348797,2025-02-07 22:21:16,Change Stage to Rejected
25921,2348788,2025-02-07 22:24:42,Change Stage to Rejected
25928,2348969,2025-02-07 22:35:06,Change Stage to Accepted - PRE QA - Land Bookings
25946,2348784,2025-02-07 22:47:47,Change Stage to Accepted - PRE QA - Land Bookings
25947,2348799,2025-02-07 22:48:14,Change Stage to Accepted - PRE QA - Land Bookings
25953,2349289,2025-02-07 22:49:54,Change Stage to Created
25960,2348788,2025-02-07 23:16:48,Change Stage to Rejected
25961,2348797,2025-02-07 23:17:32,Change Stage to Rejected
25974,2348707,2025-02-08 00:00:02,Change Stage to Auto Rejected Automatically
25975,2348867,2025-02-08 00:00:02,Change Stage to Auto Rejected Automatically
26065,2348763,2025-02-09 00:00:02,Change Stage to Auto Rejected Automatically
26066,2348906,2025-02-09 00:00:02,Change Stage to Auto Rejected Automatically
26067,2349061,2025-02-09 00:00:02,Change Stage to Auto Rejected Automatically
26073,2349108,2025-02-09 23:01:00,Change Stage to Requote
26074,2348989,2025-02-09 23:01:30,Change Stage to Requote
26075,2348958,2025-02-09 23:01:49,Change Stage to Requote
26076,2348760,2025-02-09 23:02:08,Change Stage to Created
26090,2348825,2025-02-10 00:00:02,Change Stage to Auto Rejected Automatically
26091,2348885,2025-02-10 00:00:02,Change Stage to Auto Rejected Automatically
26092,2348848,2025-02-10 00:00:02,Change Stage to On Ground - Changes (Ops) Automatically
26227,2348864,2025-02-10 18:24:09,Change Stage to Rejected
26228,2348864,2025-02-10 18:24:12,Change Stage to Rejected
26247,2348653,2025-02-10 19:24:52,Change Stage to Rejected
26278,2349068,2025-02-10 22:08:19,Change Stage to Requote
26279,2349068,2025-02-10 22:08:24,Change Stage to Requote
26287,2349200,2025-02-10 22:27:07,Change Stage to Created
26288,2349200,2025-02-10 22:34:22,Change Stage to Created
26289,2349200,2025-02-10 22:35:19,Change Stage to Rejected
26299,2348895,2025-02-10 22:48:04,Change Stage to Created
26300,2348895,2025-02-10 22:48:27,Change Stage to Created
26308,2348713,2025-02-10 23:15:42,Change Stage to Created
26310,2349209,2025-02-10 23:20:27,Change Stage to Requote
26313,2349224,2025-02-10 23:20:58,Change Stage to Requote
26315,2348761,2025-02-10 23:21:35,Change Stage to Rejected
26325,2347099,2025-02-11 00:00:02,Change Stage to Auto Rejected Automatically
26326,2347100,2025-02-11 00:00:02,Change Stage to Auto Rejected Automatically
26328,2347241,2025-02-11 00:00:02,Change Stage to Auto Rejected Automatically
26332,2348702,2025-02-11 00:00:02,Change Stage to Auto Rejected Automatically
26333,2348832,2025-02-11 00:00:02,Change Stage to Auto Rejected Automatically
26334,2348896,2025-02-11 00:00:02,Change Stage to Auto Rejected Automatically
26335,2348918,2025-02-11 00:00:02,Change Stage to Auto Rejected Automatically
26336,2349002,2025-02-11 00:00:02,Change Stage to Auto Rejected Automatically
26337,2349035,2025-02-11 00:00:02,Change Stage to Auto Rejected Automatically
26340,2349114,2025-02-11 00:00:43,Change Stage to Rejected
26341,2349140,2025-02-11 00:00:49,Change Stage to Created
26342,2348982,2025-02-11 00:02:39,Change Stage to Created
26343,2348977,2025-02-11 00:02:47,Change Stage to Created
26344,2349091,2025-02-11 00:03:00,Change Stage to Created
26345,2349091,2025-02-11 00:03:05,Change Stage to Created
26346,2349066,2025-02-11 00:03:16,Change Stage to Requote
26352,2349318,2025-02-11 00:14:04,Change Stage to Created
26353,2349317,2025-02-11 00:14:21,Change Stage to Created
26354,2349307,2025-02-11 00:14:54,Change Stage to Created
26355,2349298,2025-02-11 00:15:11,Change Stage to Created
26356,2349275,2025-02-11 00:15:28,Change Stage to Created
26357,2349285,2025-02-11 00:15:52,Change Stage to Created
26359,2349245,2025-02-11 00:16:19,Change Stage to Created
26360,2349236,2025-02-11 00:16:31,Change Stage to Created
26361,2349168,2025-02-11 00:17:00,Change Stage to Created
26362,2349177,2025-02-11 00:17:11,Change Stage to Created
26363,2349178,2025-02-11 00:17:27,Change Stage to Created
26364,2349151,2025-02-11 00:17:41,Change Stage to Created
26365,2349153,2025-02-11 00:17:56,Change Stage to Created
26366,2349155,2025-02-11 00:18:05,Change Stage to Created
26367,2349071,2025-02-11 00:18:20,Change Stage to Created
26368,2349072,2025-02-11 00:18:25,Change Stage to Created
26370,2349092,2025-02-11 00:18:51,Change Stage to Created
26371,2349102,2025-02-11 00:19:02,Change Stage to Requote
26372,2349045,2025-02-11 00:19:16,Change Stage to Created
26373,2349052,2025-02-11 00:19:23,Change Stage to Created
26374,2349069,2025-02-11 00:19:44,Change Stage to Created
26375,2349003,2025-02-11 00:19:49,Change Stage to Created
26376,2348865,2025-02-11 00:20:04,Change Stage to Created
26377,2348868,2025-02-11 00:20:11,Change Stage to Created
26378,2348876,2025-02-11 00:20:22,Change Stage to Created
26379,2348877,2025-02-11 00:20:40,Change Stage to Created
26380,2348847,2025-02-11 00:20:57,Change Stage to Created
26381,2348847,2025-02-11 00:21:02,Change Stage to Created
26382,2348846,2025-02-11 00:21:14,Change Stage to Created
26383,2348838,2025-02-11 00:21:26,Change Stage to Created
26384,2348834,2025-02-11 00:21:38,Change Stage to Created
26385,2348828,2025-02-11 00:21:49,Change Stage to Created
26386,2348793,2025-02-11 00:22:07,Change Stage to Created
26387,2348768,2025-02-11 00:22:28,Change Stage to Created
26388,2348700,2025-02-11 00:22:39,Change Stage to Created
26389,2348709,2025-02-11 00:22:54,Change Stage to Created
26390,2348715,2025-02-11 00:23:05,Change Stage to Created
26391,2348718,2025-02-11 00:23:17,Change Stage to Created
26392,2348721,2025-02-11 00:23:22,Change Stage to Created
26393,2348725,2025-02-11 00:23:27,Change Stage to Created
26394,2348725,2025-02-11 00:25:33,Change Stage to Created
26396,2348849,2025-02-11 00:26:22,Change Stage to Created
26397,2349280,2025-02-11 00:27:58,Change Stage to Created
26398,2349275,2025-02-11 00:28:04,Change Stage to Created
26399,2349091,2025-02-11 00:28:57,Change Stage to Created
26400,2349077,2025-02-11 00:29:06,Change Stage to Created
26401,2348954,2025-02-11 00:29:35,Change Stage to Created
26402,2348952,2025-02-11 00:29:41,Change Stage to Created
26545,2349154,2025-02-11 17:48:54,Change Stage to Created
26549,2349012,2025-02-11 18:00:59,Change Stage to Rejected
26596,2349308,2025-02-11 19:12:25,Change Stage to Created
26662,2348698,2025-02-11 21:11:30,Change Stage to Created
26683,2348774,2025-02-11 22:22:10,Change Stage to Created
26688,2349209,2025-02-11 22:47:02,Change Stage to Requote
26691,2349142,2025-02-11 22:49:04,Change Stage to Accepted
26692,2349140,2025-02-11 22:50:35,Change Stage to Rejected
26693,2349151,2025-02-11 22:51:03,Change Stage to Rejected
26694,2349072,2025-02-11 22:52:00,Change Stage to Rejected
26695,2349072,2025-02-11 22:52:12,Change Stage to Rejected
26696,2348977,2025-02-11 22:55:07,Change Stage to Rejected
26697,2348868,2025-02-11 22:58:37,Change Stage to Rejected
26698,2348865,2025-02-11 22:59:24,Change Stage to Created
26699,2348828,2025-02-11 22:59:54,Change Stage to Created
26700,2349293,2025-02-11 23:02:53,Change Stage to Rejected
26701,2349294,2025-02-11 23:03:28,Change Stage to Rejected
26702,2349237,2025-02-11 23:03:51,Change Stage to Rejected
26703,2349239,2025-02-11 23:04:08,Change Stage to Rejected
26704,2349152,2025-02-11 23:04:26,Change Stage to Rejected
26705,2349083,2025-02-11 23:04:44,Change Stage to Rejected
26706,2349163,2025-02-11 23:05:51,Change Stage to Rejected
26707,2349162,2025-02-11 23:05:57,Change Stage to Rejected
26708,2348957,2025-02-11 23:06:55,Change Stage to Rejected
26709,2349275,2025-02-11 23:07:38,Change Stage to Rejected
26710,2348771,2025-02-11 23:13:58,Change Stage to Rejected
26712,2348946,2025-02-11 23:19:05,Change Stage to Rejected
26715,2348697,2025-02-11 23:27:22,Change Stage to Created
26719,2347140,2025-02-12 00:00:01,Change Stage to Auto Rejected Automatically
26720,2347178,2025-02-12 00:00:01,Change Stage to Auto Rejected Automatically
26722,2347702,2025-02-12 00:00:01,Change Stage to Auto Rejected Automatically
26723,2347704,2025-02-12 00:00:01,Change Stage to Auto Rejected Automatically
26726,2348383,2025-02-12 00:00:01,Change Stage to Auto Rejected Automatically
26727,2348385,2025-02-12 00:00:01,Change Stage to Auto Rejected Automatically
26728,2348580,2025-02-12 00:00:01,Change Stage to Auto Rejected Automatically
26729,2348843,2025-02-12 00:00:02,Change Stage to Auto Rejected Automatically
26730,2348866,2025-02-12 00:00:02,Change Stage to Auto Rejected Automatically
26731,2348899,2025-02-12 00:00:02,Change Stage to Auto Rejected Automatically
26732,2348938,2025-02-12 00:00:02,Change Stage to Auto Rejected Automatically
26733,2349057,2025-02-12 00:00:02,Change Stage to Auto Rejected Automatically
26734,2348750,2025-02-12 00:00:02,Change Stage to On Ground - Changes (Ops) Automatically
26744,2349245,2025-02-12 00:31:23,Change Stage to Created
26745,2349188,2025-02-12 00:32:10,Change Stage to Requote
26750,2349050,2025-02-12 00:37:44,Change Stage to Rejected
26801,2348786,2025-02-12 13:51:19,Change Stage to Created
26802,2348786,2025-02-12 13:52:22,Change Stage to Rejected
26803,2349301,2025-02-12 13:55:17,Change Stage to Created
26804,2348786,2025-02-12 14:09:14,Change Stage to Rejected
26860,2349311,2025-02-12 17:10:50,Change Stage to Requote After Confirmation
26871,2349316,2025-02-12 17:48:44,Change Stage to Created
26982,2349300,2025-02-12 19:34:01,Change Stage to Created
26991,2349297,2025-02-12 19:38:50,Change Stage to Created
26993,2349290,2025-02-12 19:43:19,Change Stage to Created
26994,2349290,2025-02-12 19:45:01,Change Stage to Created
26995,2349283,2025-02-12 19:48:28,Change Stage to Rejected
27003,2349271,2025-02-12 20:47:41,Change Stage to Created
27008,2349045,2025-02-12 20:53:20,Change Stage to Rejected
27013,2349059,2025-02-12 20:54:04,Change Stage to Created
27016,2349227,2025-02-12 20:54:23,Change Stage to Created
27017,2348633,2025-02-12 20:54:33,Change Stage to Created
27018,2349228,2025-02-12 20:54:44,Change Stage to Created
27019,2349058,2025-02-12 20:54:55,Change Stage to Created
27020,2349058,2025-02-12 20:54:56,Change Stage to Created
27023,2349141,2025-02-12 20:55:31,Change Stage to Created
27025,2349095,2025-02-12 20:55:52,Change Stage to Created
27028,2349234,2025-02-12 20:56:23,Change Stage to Created
27043,2349320,2025-02-12 21:03:22,Change Stage to Created
27044,2349214,2025-02-12 21:03:49,Change Stage to Created
27045,2349194,2025-02-12 21:04:31,Change Stage to Created
27046,2348759,2025-02-12 21:04:44,Change Stage to Created
27047,2348755,2025-02-12 21:04:55,Change Stage to Created
27048,2348745,2025-02-12 21:05:11,Change Stage to Created
27049,2348740,2025-02-12 21:05:26,Change Stage to Created
27050,2348724,2025-02-12 21:05:52,Change Stage to Created
27051,2348663,2025-02-12 21:06:04,Change Stage to Created
27056,2349265,2025-02-12 21:09:13,Change Stage to Created
27058,2348739,2025-02-12 21:10:34,Change Stage to Created
27059,2348739,2025-02-12 21:10:40,Change Stage to Created
27060,2348758,2025-02-12 21:10:52,Change Stage to Created
27061,2348762,2025-02-12 21:11:03,Change Stage to Created
27062,2348764,2025-02-12 21:11:13,Change Stage to Created
27063,2348658,2025-02-12 21:11:25,Change Stage to Created
